 Date  EpochDay  Avg_Irradiance_New  Avg_Irradiance_Old
 860331  2282.50  1360.7091  1365.7891
 860401  2283.50  1360.7310  1365.8111
 860402  2284.50  1360.6704  1365.7502
 860403  2285.50  1360.6156  1365.6953
 860404  2286.50  1360.6605  1365.7403
 860405  2287.50  1360.6436  1365.7234
 860406  2288.50  1360.5918  1365.6714
 860407  2289.50  1360.5948  1365.6744
 860408  2290.50  1360.6038  1365.6834
 860409  2291.50  1360.6018  1365.6814
 860410  2292.50  1360.4854  1365.5645
 860411  2293.50  1360.5232  1365.6025
 860412  2294.50  1360.4874  1365.5665
 860413  2295.50  1360.4595  1365.5386
 860414  2296.50  1360.5809  1365.6605
 860415  2297.50  1360.6237  1365.7034
 860416  2298.50  1360.6785  1365.7584
 860417  2299.50  1360.6486  1365.7284
 860418  2300.50  1360.5939  1365.6735
 860419  2301.50  1360.5153  1365.5946
 860420  2302.50  1360.4895  1365.5687
 860421  2303.50  1360.4905  1365.5697
 860422  2304.50  1360.5333  1365.6127
 860423  2305.50  1360.4030  1365.4818
 860424  2306.50   -98.6318   -99.0000
 860425  2307.50   -98.6318   -99.0000
 860426  2308.50   -98.6318   -99.0000
 860427  2309.50   -98.6318   -99.0000
 860428  2310.50   -98.6318   -99.0000
 860429  2311.50   -98.6318   -99.0000
 860430  2312.50   -98.6318   -99.0000
 860501  2313.50  1360.6103  1365.6899
 860502  2314.50  1360.7367  1365.8168
 860503  2315.50  1360.9169  1365.9976
 860504  2316.50  1360.6123  1365.6920
 860505  2317.50  1360.5994  1365.6790
 860506  2318.50  1360.7845  1365.8648
 860507  2319.50  1360.4869  1365.5661
 860508  2320.50  1360.5426  1365.6220
 860509  2321.50  1360.4988  1365.5780
 860510  2322.50  1360.5506  1365.6300
 860511  2323.50  1360.6401  1365.7199
 860512  2324.50  1360.7297  1365.8098
 860513  2325.50  1360.5515  1365.6310
 860514  2326.50  1360.5217  1365.6010
 860515  2327.50  1360.5565  1365.6359
 860516  2328.50  1360.6172  1365.6969
 860517  2329.50  1360.5784  1365.6579
 860518  2330.50  1360.6083  1365.6879
 860519  2331.50  1360.6660  1365.7459
 860520  2332.50  1360.7367  1365.8169
 860521  2333.50  1360.7965  1365.8769
 860522  2334.50  1360.9240  1366.0048
 860523  2335.50  1360.7747  1365.8550
 860524  2336.50  1360.6912  1365.7711
 860525  2337.50  1360.6524  1365.7322
 860526  2338.50  1360.6345  1365.7143
 860527  2339.50  1360.6087  1365.6883
 860528  2340.50  1360.6565  1365.7363
 860529  2341.50  1360.6326  1365.7123
 860530  2342.50  1360.5769  1365.6564
 860531  2343.50  1360.5092  1365.5885
 860601  2344.50   -98.6318   -99.0000
 860602  2345.50  1360.6336  1365.7133
 860603  2346.50  1360.5828  1365.6624
 860604  2347.50  1360.4315  1365.5105
 860605  2348.50  1360.4036  1365.4825
 860606  2349.50  1360.4952  1365.5744
 860607  2350.50  1360.6484  1365.7282
 860608  2351.50  1360.4842  1365.5634
 860609  2352.50  1360.6554  1365.7352
 860610  2353.50  1360.5310  1365.6103
 860611  2354.50  1360.5210  1365.6003
 860612  2355.50   -98.6318   -99.0000
 860613  2356.50  1360.5509  1365.6303
 860614  2357.50  1360.6972  1365.7771
 860615  2358.50  1360.6305  1365.7102
 860616  2359.50  1360.7549  1365.8351
 860617  2360.50  1360.9908  1366.0719
 860618  2361.50  1360.6942  1365.7742
 860619  2362.50  1360.7510  1365.8311
 860620  2363.50  1360.7121  1365.7922
 860621  2364.50  1360.7569  1365.8371
 860622  2365.50  1360.6763  1365.7562
 860623  2366.50  1360.7171  1365.7972
 860624  2367.50  1360.6484  1365.7282
 860625  2368.50  1360.5847  1365.6643
 860626  2369.50  1360.5031  1365.5824
 860627  2370.50  1360.4872  1365.5663
 860628  2371.50  1360.4772  1365.5563
 860629  2372.50  1360.5419  1365.6213
 860630  2373.50  1360.6911  1365.7711
 860701  2374.50  1360.4602  1365.5393
 860702  2375.50  1360.6254  1365.7051
 860703  2376.50  1360.8483  1365.9288
 860704  2377.50  1360.7866  1365.8669
 860705  2378.50  1360.7408  1365.8209
 860706  2379.50  1360.4372  1365.5162
 860707  2380.50  1360.5248  1365.6041
 860708  2381.50  1360.4571  1365.5361
 860709  2382.50  1360.4780  1365.5571
 860710  2383.50  1360.3993  1365.4782
 860711  2384.50  1360.3655  1365.4442
 860712  2385.50  1360.5118  1365.5911
 860713  2386.50  1360.5038  1365.5831
 860714  2387.50  1360.5228  1365.6021
 860715  2388.50  1360.5934  1365.6730
 860716  2389.50  1360.7099  1365.7899
 860717  2390.50  1360.7099  1365.7899
 860718  2391.50  1360.6203  1365.7000
 860719  2392.50  1360.7467  1365.8269
 860720  2393.50  1360.5835  1365.6631
 860721  2394.50  1360.5686  1365.6481
 860722  2395.50  1360.5447  1365.6241
 860723  2396.50  1360.5308  1365.6101
 860724  2397.50  1360.5029  1365.5822
 860725  2398.50  1360.5178  1365.5971
 860726  2399.50  1360.5248  1365.6041
 860727  2400.50  1360.4820  1365.5611
 860728  2401.50  1360.4750  1365.5541
 860729  2402.50  1360.4809  1365.5601
 860730  2403.50  1360.4600  1365.5391
 860731  2404.50   -98.6318   -99.0000
 860801  2405.50  1360.3754  1365.4542
 860802  2406.50  1360.4022  1365.4811
 860803  2407.50  1360.5157  1365.5950
 860804  2408.50  1360.4400  1365.5190
 860805  2409.50  1360.5774  1365.6569
 860806  2410.50  1360.5127  1365.5920
 860807  2411.50  1360.6381  1365.7178
 860808  2412.50  1360.5873  1365.6669
 860809  2413.50  1360.5594  1365.6389
 860810  2414.50  1360.5524  1365.6319
 860811  2415.50  1360.6280  1365.7078
 860812  2416.50  1360.6051  1365.6848
 860813  2417.50  1360.6240  1365.7037
 860814  2418.50  1360.6459  1365.7257
 860815  2419.50  1360.5822  1365.6617
 860816  2420.50  1360.4617  1365.5408
 860817  2421.50  1360.5284  1365.6077
 860818  2422.50  1360.5095  1365.5887
 860819  2423.50  1360.5323  1365.6117
 860820  2424.50  1360.4965  1365.5757
 860821  2425.50  1360.4716  1365.5507
 860822  2426.50  1360.4905  1365.5697
 860823  2427.50  1360.4864  1365.5656
 860824  2428.50  1360.6506  1365.7304
 860825  2429.50  1360.4944  1365.5736
 860826  2430.50  1360.5879  1365.6675
 860827  2431.50  1360.4177  1365.4966
 860828  2432.50  1360.3818  1365.4606
 860829  2433.50  1360.4027  1365.4815
 860830  2434.50  1360.5250  1365.6044
 860831  2435.50  1360.4195  1365.4985
 860901  2436.50  1360.4613  1365.5404
 860902  2437.50  1360.6703  1365.7502
 860903  2438.50  1360.4473  1365.5263
 860904  2439.50  1360.5000  1365.5793
 860905  2440.50  1360.5030  1365.5822
 860906  2441.50  1360.5248  1365.6042
 860907  2442.50  1360.5636  1365.6431
 860908  2443.50  1360.5059  1365.5851
 860909  2444.50  1360.5188  1365.5981
 860910  2445.50  1360.5277  1365.6071
 860911  2446.50  1360.5277  1365.6070
 860912  2447.50  1360.5227  1365.6020
 860913  2448.50  1360.5366  1365.6160
 860914  2449.50  1360.7048  1365.7848
 860915  2450.50  1360.5514  1365.6309
 860916  2451.50  1360.5076  1365.5869
 860917  2452.50  1360.5225  1365.6018
 860918  2453.50  1360.5454  1365.6248
 860919  2454.50  1360.5085  1365.5878
 860920  2455.50  1360.5801  1365.6597
 860921  2456.50  1360.5592  1365.6387
 860922  2457.50  1360.5781  1365.6576
 860923  2458.50  1360.5770  1365.6566
 860924  2459.50  1360.6725  1365.7524
 860925  2460.50  1360.6237  1365.7034
 860926  2461.50  1360.5640  1365.6435
 860927  2462.50  1360.5699  1365.6494
 860928  2463.50  1360.5112  1365.5904
 860929  2464.50  1360.5221  1365.6014
 860930  2465.50  1360.5977  1365.6773
 861001  2466.50  1360.7171  1365.7971
 861002  2467.50  1360.5578  1365.6373
 861003  2468.50  1360.6255  1365.7052
 861004  2469.50  1360.5130  1365.5923
 861005  2470.50  1360.8952  1365.9759
 861006  2471.50  1360.5707  1365.6502
 861007  2472.50  1360.7369  1365.8170
 861008  2473.50   -98.6318   -99.0000
 861009  2474.50  1360.6772  1365.7571
 861010  2475.50  1360.5955  1365.6751
 861011  2476.50  1360.6333  1365.7131
 861012  2477.50  1360.6164  1365.6961
 861013  2478.50  1360.5308  1365.6101
 861014  2479.50  1360.4879  1365.5671
 861015  2480.50  1360.4550  1365.5341
 861016  2481.50  1360.6401  1365.7199
 861017  2482.50  1360.5803  1365.6599
 861018  2483.50  1360.5773  1365.6569
 861019  2484.50  1360.4837  1365.5629
 861020  2485.50  1360.4419  1365.5209
 861021  2486.50  1360.4260  1365.5050
 861022  2487.50  1360.3922  1365.4710
 861023  2488.50  1360.4081  1365.4870
 861024  2489.50  1360.3574  1365.4361
 861025  2490.50  1360.4977  1365.5770
 861026  2491.50  1360.6341  1365.7139
 861027  2492.50  1360.7307  1365.8108
 861028  2493.50  1360.7238  1365.8038
 861029  2494.50  1360.7766  1365.8568
 861030  2495.50  1360.6979  1365.7779
 861031  2496.50  1360.6392  1365.7190
 861101  2497.50  1360.4492  1365.5282
 861102  2498.50  1360.4681  1365.5472
 861103  2499.50  1360.4980  1365.5772
 861104  2500.50  1360.7597  1365.8400
 861105  2501.50  1360.5736  1365.6531
 861106  2502.50  1360.6313  1365.7111
 861107  2503.50  1360.6811  1365.7610
 861108  2504.50  1360.6213  1365.7010
 861109  2505.50  1360.5795  1365.6590
 861110  2506.50  1360.4899  1365.5691
 861111  2507.50  1360.5058  1365.5850
 861112  2508.50  1360.5117  1365.5910
 861113  2509.50   -98.6318   -99.0000
 861114  2510.50  1360.5713  1365.6508
 861115  2511.50  1360.6758  1365.7557
 861116  2512.50  1360.7833  1365.8636
 861117  2513.50  1360.7136  1365.7936
 861118  2514.50  1360.7434  1365.8236
 861119  2515.50  1360.7016  1365.7816
 861120  2516.50  1360.7185  1365.7986
 861121  2517.50  1360.7673  1365.8475
 861122  2518.50  1360.7513  1365.8315
 861123  2519.50  1360.7732  1365.8535
 861124  2520.50  1360.8548  1365.9354
 861125  2521.50  1360.8509  1365.9314
 861126  2522.50  1360.8230  1365.9034
 861127  2523.50  1360.7951  1365.8754
 861128  2524.50  1360.8200  1365.9004
 861129  2525.50  1360.7941  1365.8744
 861130  2526.50  1360.8140  1365.8944
 861201  2527.50  1360.8089  1365.8893
 861202  2528.50  1360.8408  1365.9213
 861203  2529.50  1360.7721  1365.8523
 861204  2530.50  1360.7670  1365.8473
 861205  2531.50  1360.6486  1365.7284
 861206  2532.50  1360.7341  1365.8142
 861207  2533.50  1360.5977  1365.6773
 861208  2534.50  1360.5937  1365.6733
 861209  2535.50  1360.5200  1365.5993
 861210  2536.50  1360.5130  1365.5922
 861211  2537.50  1360.5298  1365.6092
 861212  2538.50  1360.5467  1365.6261
 861213  2539.50  1360.5616  1365.6411
 861214  2540.50  1360.6621  1365.7420
 861215  2541.50  1360.6302  1365.7099
 861216  2542.50  1360.6979  1365.7779
 861217  2543.50  1360.6332  1365.7129
 861218  2544.50  1360.5993  1365.6789
 861219  2545.50  1360.5973  1365.6769
 861220  2546.50  1360.6351  1365.7148
 861221  2547.50  1360.6539  1365.7338
 861222  2548.50  1360.5723  1365.6518
 861223  2549.50  1360.6031  1365.6827
 861224  2550.50  1360.6727  1365.7526
 861225  2551.50  1360.5792  1365.6587
 861226  2552.50  1360.5572  1365.6367
 861227  2553.50  1360.5363  1365.6157
 861228  2554.50  1360.5591  1365.6386
 861229  2555.50  1360.4944  1365.5736
 861230  2556.50  1360.5103  1365.5895
 861231  2557.50   -98.6318   -99.0000
 870101  2558.50  1360.4315  1365.5105
 870102  2559.50  1360.6385  1365.7183
 870103  2560.50  1360.4404  1365.5194
 870104  2561.50  1360.4931  1365.5723
 870105  2562.50  1360.5020  1365.5812
 870106  2563.50  1360.5776  1365.6571
 870107  2564.50  1360.5298  1365.6091
 870108  2565.50  1360.4521  1365.5311
 870109  2566.50  1360.5177  1365.5970
 870110  2567.50  1360.4998  1365.5790
 870111  2568.50  1360.5594  1365.6389
 870112  2569.50  1360.5743  1365.6538
 870113  2570.50  1360.8012  1365.8815
 870114  2571.50  1360.6230  1365.7027
 870115  2572.50  1360.6916  1365.7716
 870116  2573.50  1360.7473  1365.8275
 870117  2574.50  1360.7304  1365.8105
 870118  2575.50  1360.7263  1365.8064
 870119  2576.50  1360.9095  1365.9902
 870120  2577.50  1360.7780  1365.8583
 870121  2578.50  1360.6427  1365.7224
 870122  2579.50  1360.5988  1365.6784
 870123  2580.50  1360.7620  1365.8423
 870124  2581.50  1360.5769  1365.6564
 870125  2582.50  1360.5440  1365.6234
 870126  2583.50  1360.5111  1365.5904
 870127  2584.50  1360.4394  1365.5184
 870128  2585.50  1360.4244  1365.5034
 870129  2586.50  1360.4443  1365.5233
 870130  2587.50  1360.4074  1365.4863
 870131  2588.50  1360.4362  1365.5152
 870201  2589.50  1360.4750  1365.5541
 870202  2590.50  1360.5416  1365.6210
 870203  2591.50  1360.4490  1365.5280
 870204  2592.50  1360.4021  1365.4810
 870205  2593.50  1360.5394  1365.6188
 870206  2594.50  1360.4468  1365.5259
 870207  2595.50  1360.4159  1365.4948
 870208  2596.50  1360.5821  1365.6616
 870209  2597.50  1360.5810  1365.6606
 870210  2598.50  1360.5133  1365.5926
 870211  2599.50  1360.5262  1365.6055
 870212  2600.50  1360.5998  1365.6794
 870213  2601.50  1360.5271  1365.6064
 870214  2602.50  1360.5748  1365.6543
 870215  2603.50  1360.6185  1365.6982
 870216  2604.50  1360.6036  1365.6832
 870217  2605.50  1360.6373  1365.7171
 870218  2606.50  1360.5378  1365.6171
 870219  2607.50  1360.5566  1365.6361
 870220  2608.50  1360.5297  1365.6091
 870221  2609.50  1360.5535  1365.6330
 870222  2610.50  1360.5475  1365.6269
 870223  2611.50  1360.4818  1365.5610
 870224  2612.50  1360.5086  1365.5879
 870225  2613.50  1360.4488  1365.5279
 870226  2614.50  1360.5185  1365.5978
 870227  2615.50  1360.5841  1365.6637
 870228  2616.50  1360.6507  1365.7305
 870301  2617.50  1360.5004  1365.5796
 870302  2618.50  1360.7044  1365.7844
 870303  2619.50  1360.5013  1365.5805
 870304  2620.50  1360.8237  1365.9042
 870305  2621.50  1360.4962  1365.5755
 870306  2622.50  1360.3996  1365.4785
 870307  2623.50  1360.3876  1365.4665
 870308  2624.50  1360.4155  1365.4944
 870309  2625.50  1360.4075  1365.4863
 870310  2626.50  1360.4034  1365.4823
 870311  2627.50  1360.3914  1365.4702
 870312  2628.50  1360.3993  1365.4782
 870313  2629.50  1360.3973  1365.4761
 870314  2630.50  1360.4081  1365.4870
 870315  2631.50  1360.4569  1365.5359
 870316  2632.50  1360.4817  1365.5609
 870317  2633.50  1360.4587  1365.5378
 870318  2634.50  1360.4756  1365.5548
 870319  2635.50  1360.4955  1365.5747
 870320  2636.50  1360.4964  1365.5756
 870321  2637.50  1360.6696  1365.7494
 870322  2638.50  1360.4924  1365.5716
 870323  2639.50  1360.4923  1365.5715
 870324  2640.50  1360.5092  1365.5885
 870325  2641.50  1360.5231  1365.6024
 870326  2642.50  1360.5459  1365.6254
 870327  2643.50  1360.5827  1365.6623
 870328  2644.50  1360.5011  1365.5803
 870329  2645.50  1360.4970  1365.5763
 870330  2646.50  1360.2890  1365.3674
 870331  2647.50  1360.3964  1365.4753
 870401  2648.50  1360.7029  1365.7829
 870402  2649.50  1360.3833  1365.4622
 870403  2650.50  1360.6839  1365.7638
 870404  2651.50  1360.2837  1365.3621
 870405  2652.50  1360.3951  1365.4740
 870406  2653.50  1360.3264  1365.4050
 870407  2654.50  1360.1163  1365.1941
 870408  2655.50  1360.6995  1365.7795
 870409  2656.50  1360.1193  1365.1971
 870410  2657.50  1361.1374  1366.2191
 870411  2658.50  1360.6915  1365.7715
 870412  2659.50  1360.1212  1365.1991
 870413  2660.50  1360.2785  1365.3569
 870414  2661.50  1360.7662  1365.8464
 870415  2662.50  1360.4159  1365.4948
 870416  2663.50  1360.5045  1365.5837
 870417  2664.50  1360.6100  1365.6896
 870418  2665.50  1360.7115  1365.7915
 870419  2666.50  1360.7841  1365.8644
 870420  2667.50  1360.6517  1365.7315
 870421  2668.50  1360.5213  1365.6006
 870422  2669.50  1360.5969  1365.6765
 870423  2670.50  1360.6824  1365.7624
 870424  2671.50  1360.5550  1365.6344
 870425  2672.50  1360.5350  1365.6144
 870426  2673.50  1360.5549  1365.6343
 870427  2674.50  1360.4742  1365.5534
 870428  2675.50  1360.4304  1365.5094
 870429  2676.50  1360.4612  1365.5403
 870430  2677.50  1360.5218  1365.6012
 870501  2678.50  1360.4939  1365.5731
 870502  2679.50  1360.5715  1365.6510
 870503  2680.50  1360.5147  1365.5940
 870504  2681.50  1360.6650  1365.7448
 870505  2682.50  1360.8680  1365.9486
 870506  2683.50  1360.7226  1365.8027
 870507  2684.50  1360.7356  1365.8157
 870508  2685.50  1360.7326  1365.8127
 870509  2686.50  1360.7604  1365.8406
 870510  2687.50  1360.8231  1365.9036
 870511  2688.50  1360.8003  1365.8806
 870512  2689.50  1360.8640  1365.9446
 870513  2690.50  1360.9346  1366.0155
 870514  2691.50  1360.8530  1365.9335
 870515  2692.50  1360.8858  1365.9665
 870516  2693.50  1360.8520  1365.9325
 870517  2694.50  1360.6171  1365.6967
 870518  2695.50  1360.5503  1365.6298
 870519  2696.50  1360.4180  1365.4969
 870520  2697.50  1360.2726  1365.3510
 870521  2698.50  1360.7275  1365.8076
 870522  2699.50  1360.1004  1365.1782
 870523  2700.50  1360.4557  1365.5348
 870524  2701.50  1360.5303  1365.6097
 870525  2702.50  1360.4885  1365.5677
 870526  2703.50  1360.6049  1365.6846
 870527  2704.50  1360.5233  1365.6026
 870528  2705.50  1360.3719  1365.4507
 870529  2706.50  1360.5351  1365.6145
 870530  2707.50  1360.3907  1365.4696
 870531  2708.50  1360.4564  1365.5354
 870601  2709.50  1360.5668  1365.6463
 870602  2710.50  1360.6593  1365.7391
 870603  2711.50  1360.6294  1365.7091
 870604  2712.50  1360.6502  1365.7300
 870605  2713.50  1360.6452  1365.7250
 870606  2714.50  1360.6701  1365.7499
 870607  2715.50  1360.6989  1365.7789
 870608  2716.50  1360.7317  1365.8118
 870609  2717.50  1360.7008  1365.7808
 870610  2718.50  1360.6809  1365.7608
 870611  2719.50  1360.6998  1365.7797
 870612  2720.50  1360.7316  1365.8117
 870613  2721.50  1360.8112  1365.8916
 870614  2722.50  1360.8002  1365.8805
 870615  2723.50  1360.8529  1365.9335
 870616  2724.50  1360.8479  1365.9284
 870617  2725.50  1360.6906  1365.7706
 870618  2726.50   -98.6318   -99.0000
 870619  2727.50  1360.7453  1365.8254
 870620  2728.50  1360.7592  1365.8394
 870621  2729.50  1360.8010  1365.8813
 870622  2730.50  1360.6835  1365.7634
 870623  2731.50  1360.5800  1365.6595
 870624  2732.50  1360.5580  1365.6375
 870625  2733.50  1360.6137  1365.6934
 870626  2734.50  1360.6326  1365.7123
 870627  2735.50  1360.7460  1365.8262
 870628  2736.50  1360.7430  1365.8231
 870629  2737.50  1360.6932  1365.7731
 870630  2738.50   -98.6318   -99.0000
 870701  2739.50  1360.6980  1365.7780
 870702  2740.50  1360.8313  1365.9118
 870703  2741.50  1360.6551  1365.7349
